benchmark,epsilon,method,n,noise_model,noise_std,mean_welfare,mean_welfare_ci95,avg_cost,avg_cost_ci95,fill_rate,fill_rate_ci95,ending_backlog,ending_backlog_ci95,avg_inventory,avg_inventory_ci95,avg_order,avg_order_ci95,service_breach_count,service_breach_count_ci95,theta_rmse,theta_rmse_ci95,p_rmse,p_rmse_ci95,welfare_gap_vs_direct_p,theta_rmse_ratio_vs_direct_p,interpretation
inventory_service_level,0.1,oracle_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29436801685,0.0122877692921,6.93141889297,0.0122913056015,0.999970959125,5.8693949334e-06,0.0245182057651,0.00486192343116,19.9765273788,0.0363443040414,23.2191896941,0.0382426667059,0.0905598958333,0.00467762591992,0,0,0,0,0.00028705081,0,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.1,direct_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29465506766,0.012286264125,6.93171034244,0.0122860599659,0.999971020676,5.89966943909e-06,0.0244585166931,0.00489410010949,19.9770200835,0.0363019480699,23.2192014593,0.0382439333713,0.0904296875,0.00477268759865,0.0151708391816,2.84107426102e-05,0.0179734868613,3.38815091867e-05,0,1,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.1,z_inversion_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.2956190374,0.0122931392514,6.93265229285,0.0122901606167,0.999970953806,5.94909221023e-06,0.0245113762084,0.00494777588227,19.9785401305,0.0362664985861,23.2192273757,0.0382451864583,0.0911458333333,0.00458616571394,0.0338793198037,6.30100227206e-05,0.0401899384145,7.57613577217e-05,-0.00096396974,2.23318693173,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.01,oracle_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29436801685,0.0122877692921,6.93141889297,0.0122913056015,0.999970959125,5.8693949334e-06,0.0245182057651,0.00486192343116,19.9765273788,0.0363443040414,23.2191896941,0.0382426667059,0.0905598958333,0.00467762591992,0,0,0,0,0.00028705081,0,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.01,direct_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29465506766,0.012286264125,6.93171034244,0.0122860599659,0.999971020676,5.89966943909e-06,0.0244585166931,0.00489410010949,19.9770200835,0.0363019480699,23.2192014593,0.0382439333713,0.0904296875,0.00477268759865,0.0151708391816,2.84107426102e-05,0.0179734868613,3.38815091867e-05,0,1,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.01,z_inversion_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.30570313487,0.012377015863,6.94241096247,0.0123683468607,0.999969826106,6.29160448216e-06,0.0255046166793,0.00528660137867,19.9942540017,0.0363112810913,23.2194468881,0.038259529239,0.101692708333,0.00495887407781,0.105630813917,0.000188378763029,0.127091744412,0.000239578449027,-0.01104806721,6.96275352026,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.001,oracle_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29436801685,0.0122877692921,6.93141889297,0.0122913056015,0.999970959125,5.8693949334e-06,0.0245182057651,0.00486192343116,19.9765273788,0.0363443040414,23.2191896941,0.0382426667059,0.0905598958333,0.00467762591992,0,0,0,0,0.00028705081,0,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.001,direct_p_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.29465506766,0.012286264125,6.93171034244,0.0122860599659,0.999971020676,5.89966943909e-06,0.0244585166931,0.00489410010949,19.9770200835,0.0363019480699,23.2192014593,0.0382439333713,0.0904296875,0.00477268759865,0.0151708391816,2.84107426102e-05,0.0179734868613,3.38815091867e-05,0,1,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
inventory_service_level,0.001,z_inversion_inventory,30,equal_scale_noise_on_reported_P_or_Z_target,0.018,-6.39667456735,0.0129791347991,7.03076779354,0.0129312097567,0.999953059524,9.71799804206e-06,0.0403514821331,0.00835550956259,20.1489508043,0.0376945009406,23.2218899397,0.0384001337448,0.184375,0.00674285804451,0.298022030633,0.000446473211684,0.401899384145,0.000757613577217,-0.10201949969,19.6443998295,same_inventory_benchmark_direct_P_vs_Z_inversion; lower theta_rmse and higher welfare favor direct_P under small epsilon
