experiment,method,seed_index,seed,param_dim,iterations,population,evaluation_budget,best_in_search_utility,mean_utility,cew,ruin_prob,surplus_ratio,adaptation_lag,wealth_terminal,sharpe,max_drawdown,regime_detection_acc,turnover,theta_stability
exp1,same_dim_preference_backbone,2,2111,15,18,46,828,-2.7458449671859455,-2.770058329005037,-0.9373416501636426,1.0,0.0,0.5,0.94913562452684,,,,,
exp1,same_dim_preference_backbone,3,3111,15,18,46,828,-2.743016961263784,-2.7529951582236873,-0.9362633263910274,1.0,0.0,0.5,0.9807980412063335,,,,,
exp1,same_dim_preference_backbone,4,4111,15,18,46,828,-2.7533905267771956,-2.7466632805516396,-0.9358584731826534,1.0,0.0,0.5,0.9911910038388432,,,,,
exp1,same_dim_preference_backbone,5,5111,15,18,46,828,-2.7502131992810384,-2.7600089336719646,-0.9367087970657302,1.0,0.0,0.5,0.9629513238145768,,,,,
exp1,same_dim_preference_backbone,6,6111,15,18,46,828,-2.753232381901478,-2.7527822441676144,-0.9362497545125582,1.0,0.0,0.5,0.9766996463653366,,,,,
exp1,same_dim_preference_backbone,7,7111,15,18,46,828,-2.7615091795972857,-2.7572282904573417,-0.936532561901743,1.0,0.0,0.5,0.9637407933437795,,,,,
exp1,same_dim_preference_backbone,8,8111,15,18,46,828,-2.7541224218544267,-2.758132449430209,-0.9365899206207766,1.0,0.0,0.5,0.9629773210662391,,,,,
exp1,same_dim_preference_backbone,9,9111,15,18,46,828,-2.756678030824389,-2.7558828917997844,-0.936447115428831,1.0,0.0,0.5,0.9666360774483664,,,,,
exp1,same_dim_preference_backbone,10,10111,15,18,46,828,-2.7474714233441833,-2.75564709460064,-0.9364321280697323,1.0,0.0,0.5,0.9708296383679339,,,,,
exp1,same_dim_preference_backbone,11,11111,15,18,46,828,-2.748772398967602,-2.7595961254784163,-0.9366826645450912,1.0,0.0,0.5,0.9656422102573818,,,,,
exp1,same_dim_preference_backbone,12,12111,15,18,46,828,-2.7441370473758777,-2.7581209408270646,-0.9365891908551385,1.0,0.0,0.5,0.9663878138880104,,,,,
exp1,same_dim_preference_backbone,13,13111,15,18,46,828,-2.7544533917605882,-2.7474425781441623,-0.9359084390484147,1.0,0.0,0.5,0.9861820603618928,,,,,
exp1,same_dim_preference_backbone,14,14111,15,18,46,828,-2.7504301637443973,-2.755046789172672,-0.9363939564750068,1.0,0.0,0.5,0.9722524823129187,,,,,
exp1,same_dim_preference_backbone,15,15111,15,18,46,828,-2.7443399828451587,-2.7548825150922807,-0.9363835067924169,1.0,0.0,0.5,0.9762952921512129,,,,,
exp1,same_dim_preference_backbone,16,16111,15,18,46,828,-2.7554174281308303,-2.759025992877364,-0.9366465549752933,1.0,0.0,0.5,0.9581336168867685,,,,,
exp1,same_dim_preference_backbone,17,17111,15,18,46,828,-2.7544669545032336,-2.759144429728205,-0.9366540579134909,1.0,0.0,0.5,0.9616816472827998,,,,,
exp1,same_dim_preference_backbone,18,18111,15,18,46,828,-2.756190538214698,-2.7516901210499647,-0.9361800933633537,1.0,0.0,0.5,0.9768581551911015,,,,,
exp1,same_dim_preference_backbone,19,19111,15,18,46,828,-2.7536802463718493,-2.75357654290994,-0.9363003711473459,1.0,0.0,0.5,0.9746233482148138,,,,,
exp1,same_dim_preference_backbone,20,20111,15,18,46,828,-2.756834887355076,-2.7547979411179915,-0.9363781262652329,1.0,0.0,0.5,0.9663945847761997,,,,,
exp1,same_dim_preference_backbone,21,21111,15,18,46,828,-2.7613694543730936,-2.7623610665713563,-0.9368574914433705,1.0,0.0,0.5,0.9509467050079431,,,,,
exp1,same_dim_preference_backbone,22,22111,15,18,46,828,-2.7445547196177347,-2.7515354656811546,-0.9361702225088847,1.0,0.0,0.5,0.9803184336905342,,,,,
exp1,same_dim_preference_backbone,23,23111,15,18,46,828,-2.75197486055799,-2.7506455065267854,-0.9361133913291217,1.0,0.0,0.5,0.9801132810321445,,,,,
exp1,same_dim_preference_backbone,24,24111,15,18,46,828,-2.758636253305589,-2.752956803589871,-0.9362608817473691,1.0,0.0,0.5,0.9790601854588098,,,,,
exp1,same_dim_preference_backbone,25,25111,15,18,46,828,-2.756438639944124,-2.7508726335635347,-0.9361279000575126,1.0,0.0,0.5,0.978052890455453,,,,,
exp1,same_dim_preference_backbone,26,26111,15,18,46,828,-2.7469496002335596,-2.752297976299843,-0.9362188748406931,1.0,0.0,0.5,0.9785771555904529,,,,,
exp1,same_dim_preference_backbone,27,27111,15,18,46,828,-2.751230809945829,-2.7561756530686634,-0.9364657185286925,1.0,0.0,0.5,0.9721063317004603,,,,,
exp1,same_dim_preference_backbone,28,28111,15,18,46,828,-2.7578277262088693,-2.7474425135915803,-0.9359084349111388,1.0,0.0,0.5,0.9828165367928136,,,,,
exp1,same_dim_preference_backbone,29,29111,15,18,46,828,-2.750282591537365,-2.7448317893974363,-0.9357408909010837,1.0,0.0,0.5,0.9931347727627298,,,,,
exp1,same_dim_preference_backbone,30,30111,15,18,46,828,-2.75898900667575,-2.752606204088073,-0.9362385309264003,1.0,0.0,0.5,0.975146343815143,,,,,
exp2,full_ndu_joint,1,1223,18,33,68,2244,0.011109925881039718,0.011112416048898378,0.011174388285145831,,,0.5,,1.443375672974064,0.0,0.6259765625,,
exp2,full_ndu_joint,2,2223,18,33,68,2244,0.011665597075903623,0.01144571977967605,0.011511472653846333,,,0.5,,1.4378227123804201,-0.0004218202357379971,0.5985514322916666,,
exp2,full_ndu_joint,3,3223,18,33,68,2244,0.01123879957517001,0.011237790438480555,0.011301171604362725,,,0.5,,1.443375672974064,0.0,0.5995279947916666,,
exp2,full_ndu_joint,4,4223,18,33,68,2244,0.011261810413197352,0.01126158104079135,0.011325231354549548,,,0.5,,1.443375672974064,0.0,0.5917154947916667,,
exp2,full_ndu_joint,5,5223,18,33,68,2244,0.011328421122992836,0.011328434465655152,0.011392844169965777,,,0.5,,1.443375672974064,0.0,0.595947265625,,
exp2,full_ndu_joint,6,6223,18,33,68,2244,0.01134829685160238,0.01134829327982953,0.011412929431949603,,,0.5,,1.443375672974064,0.0,0.603271484375,,
exp2,full_ndu_joint,7,7223,18,33,68,2244,0.011133730259485955,0.011134359840932792,0.01119657752909009,,,0.5,,1.443375672974064,0.0,0.6110026041666666,,
exp2,full_ndu_joint,8,8223,18,33,68,2244,0.011266528341277473,0.01126567677044795,0.011329373477774629,,,0.5,,1.443375672974064,0.0,0.6119791666666665,,
exp2,full_ndu_joint,9,9223,18,33,68,2244,0.011158790182092444,0.011158719823846475,0.011221210560469874,,,0.5,,1.443375672974064,0.0,0.605712890625,,
exp2,full_ndu_joint,10,10223,18,33,68,2244,0.01105088044658086,0.011049323768340467,0.011110592999463265,,,0.5,,1.443375672974064,0.0,0.6038411458333333,,
exp2,full_ndu_joint,11,11223,18,33,68,2244,0.011248148101748314,0.011248385666890855,0.011311886628031509,,,0.5,,1.443375672974064,0.0,0.6268717447916666,,
exp2,full_ndu_joint,12,12223,18,33,68,2244,0.011053320998764694,0.011051550443738834,0.011112844417052292,,,0.5,,1.443375672974064,0.0,0.619384765625,,
exp2,full_ndu_joint,13,13223,18,33,68,2244,0.011313803427157793,0.011313856475359086,0.011378100202366959,,,0.5,,1.443375672974064,0.0,0.5948079427083334,,
exp2,full_ndu_joint,14,14223,18,33,68,2244,0.011325070131153928,0.011325045079870751,0.011389416175246803,,,0.5,,1.443375672974064,0.0,0.6136881510416667,,
exp2,full_ndu_joint,15,15223,18,33,68,2244,0.01131973194654369,0.011319821068605036,0.011384132679343129,,,0.5,,1.443375672974064,0.0,0.596435546875,,
exp2,full_ndu_joint,16,16223,18,33,68,2244,0.011223466602183346,0.011223285795167546,0.011286503147967197,,,0.5,,1.443375672974064,0.0,0.609619140625,,
exp2,full_ndu_joint,17,17223,18,33,68,2244,0.01124662314055116,0.011247007214977615,0.011310492584187148,,,0.5,,1.443375672974064,0.0,0.5986328125,,
exp2,full_ndu_joint,18,18223,18,33,68,2244,0.011356751195581577,0.011356450178260459,0.011421179458134034,,,0.5,,1.443375672974064,0.0,0.6083984375,,
exp2,full_ndu_joint,19,19223,18,33,68,2244,0.011415448909517201,0.011385376518602911,0.011450436594549362,,,0.5,,1.449831215861007,-2.3024183984694194e-05,0.5995279947916667,,
exp2,full_ndu_joint,20,20223,18,33,68,2244,0.011281547726263094,0.011282207524945121,0.011346091653545054,,,0.5,,1.443375672974064,0.0,0.6046549479166666,,
exp2,full_ndu_joint,21,21223,18,33,68,2244,0.011319662991032068,0.01110412455304601,0.011166004171657695,,,0.5,,1.4366311698001486,-8.390877174529023e-05,0.6062825520833335,,
exp2,full_ndu_joint,22,22223,18,33,68,2244,0.01127771928762964,0.011277625146393827,0.01134145729352487,,,0.5,,1.443375672974064,0.0,0.598876953125,,
exp2,full_ndu_joint,23,23223,18,33,68,2244,0.011357156538430297,0.011340880982955447,0.011405432566838902,,,0.5,,1.4485999137733723,-2.4210230286503612e-05,0.594482421875,,
exp2,full_ndu_joint,24,24223,18,33,68,2244,0.011202748518355655,0.011203227903311476,0.011266219076080164,,,0.5,,1.443375672974064,0.0,0.5986328125,,
exp2,full_ndu_joint,25,25223,18,33,68,2244,0.011246370211371396,0.011246435601207878,0.011309914505349461,,,0.5,,1.443375672974064,0.0,0.61279296875,,
exp2,full_ndu_joint,26,26223,18,33,68,2244,0.011263221302532515,0.011262817651811585,0.01132648197124908,,,0.5,,1.443375672974064,0.0,0.6075846354166667,,
exp2,full_ndu_joint,27,27223,18,33,68,2244,0.011306730314303352,0.011306755652844218,0.011370918611479652,,,0.5,,1.443375672974064,0.0,0.5845540364583334,,
exp2,full_ndu_joint,28,28223,18,33,68,2244,0.011374780261708838,0.011374789076130536,0.011439727977926806,,,0.5,,1.443375672974064,0.0,0.6023763020833333,,
exp2,full_ndu_joint,29,29223,18,33,68,2244,0.011293937516170407,0.011293868535179415,0.011357885039431581,,,0.5,,1.443375672974064,0.0,0.614501953125,,
exp2,full_ndu_joint,30,30223,18,33,68,2244,0.011161603812975611,0.011160165249172734,0.011222672206274487,,,0.5,,1.443375672974064,0.0,0.60205078125,,
exp2,same_dim_fixed_pref_recurrent_rl,1,1223,18,33,68,2244,0.011377023328014107,0.011373815268711599,0.011438743030895537,,,0.5,,1.443375672974064,0.0,0.6259765625,,
exp2,same_dim_fixed_pref_recurrent_rl,2,2223,18,33,68,2244,0.012345136602755,0.011538674701966338,0.011605501994359946,,,0.49609375,,1.3145067428594697,-0.0021570536270681404,0.5924479166666667,,
exp2,same_dim_fixed_pref_recurrent_rl,3,3223,18,33,68,2244,0.011387526090384466,0.011328304599670169,0.011392712824446427,,,0.5,,1.4430798423765245,-3.781919338544408e-05,0.600341796875,,
exp2,same_dim_fixed_pref_recurrent_rl,4,4223,18,33,68,2244,0.011539233762975911,0.011351852692521331,0.011416529474374215,,,0.498046875,,1.4344472229179943,-0.00016958439932487565,0.590576171875,,
exp2,same_dim_fixed_pref_recurrent_rl,5,5223,18,33,68,2244,0.011575256333828252,0.011376973309070308,0.01144193720031006,,,0.5,,1.4295920783993272,-0.0002424887168859008,0.5957845052083334,,
exp2,same_dim_fixed_pref_recurrent_rl,6,6223,18,33,68,2244,0.011510473258740127,0.011263682442867455,0.011327356557723434,,,0.5,,1.4341915682397672,-0.00012587967667792178,0.6056315104166666,,
exp2,same_dim_fixed_pref_recurrent_rl,7,7223,18,33,68,2244,0.011782446113854747,0.010792595365479267,0.010851045509838286,,,0.5,,1.4213269018597385,-0.0004954705598032945,0.6107584635416666,,
exp2,same_dim_fixed_pref_recurrent_rl,8,8223,18,33,68,2244,0.01149800100853132,0.010858479030552398,0.010917646275486748,,,0.5,,1.4162568571610863,-0.0004013195196703417,0.6111653645833333,,
exp2,same_dim_fixed_pref_recurrent_rl,9,9223,18,33,68,2244,0.011682534578919044,0.011361310601946312,0.011426095405537628,,,0.5,,1.4257904990649937,-0.0003036503323255676,0.6046549479166667,,
exp2,same_dim_fixed_pref_recurrent_rl,10,10223,18,33,68,2244,0.011420074761034179,0.011356513853187354,0.01142124386030563,,,0.5,,1.4405080796816094,-5.799584528491924e-05,0.6033528645833333,,
exp2,same_dim_fixed_pref_recurrent_rl,11,11223,18,33,68,2244,0.011490479209125772,0.01141981952013689,0.011485274583447502,,,0.5,,1.4470956816631075,-8.00101935849928e-06,0.6267903645833333,,
