experiment,method,iteration,loss_perf,hjb_loss,terminal_loss,residual_mean_abs,mean_hamiltonian,mean_action,omega,algorithm,backend,initialization,ad_terms
exp3_high_dimensional_allocation,nbo_full_ndu,360,0.09261321282509262,0.00348249672138998,6.590743120814346e-05,0.04690461456824688,-0.09261321282509262,1.19976;0.249765;0.00045042,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_full_ndu,405,0.08687174856552655,0.01725219654502595,5.921336843315525e-05,0.10470318417745228,-0.08687174856552655,1.19976;0.24988;0.000961987,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_full_ndu,450,0.1112790793713455,0.033409195227737394,8.162007508503635e-05,0.1492201353918296,-0.1112790793713455,1.19976;0.249782;0.000291251,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,1,0.10189032149791481,7.084444376428936,0.008954943721638698,2.2788072753128854,-0.10189032149791481,1.19976;0.25;0,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,45,0.007247671268328375,0.031082039718721713,0.00044680541329053855,0.14582019185996606,-0.007247671268328375,1.19976;0.25;-1.72984e-05,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,90,0.034870552714821444,0.017596161120963,0.000294838603119008,0.10165541752366346,-0.034870552714821444,1.19976;0.25;0.000107326,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,135,0.06436175470039122,0.012766210026658188,0.00024469802565996564,0.07943447744445836,-0.06436175470039122,1.19976;0.25;0.000101073,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,180,0.0859327121654569,0.016544879347012254,0.00010763606190605461,0.09270024316521036,-0.0859327121654569,1.19976;0.25;0.000205137,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,225,0.06410626239886157,0.012431986486607205,0.00011285082068115917,0.08995521092016062,-0.06410626239886157,1.19976;0.25;9.73396e-05,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,270,0.08474067958155052,0.012347179161831109,0.00012756357566242203,0.08931709044402918,-0.08474067958155052,1.19976;0.25;0.000221887,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,315,0.07873324542612314,0.005723330318964624,0.00011437206504595908,0.05968568579645548,-0.07873324542612314,1.19976;0.25;0.000211135,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,360,0.0895392211237837,0.008691656553277234,4.445518736060687e-05,0.07750651016302643,-0.0895392211237837,1.19976;0.25;0.000443925,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,405,0.12028545636830158,0.030099889597689652,9.110271628391415e-05,0.151782492074689,-0.12028545636830158,1.19976;0.25;0.000959566,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_fixed_pref_joint,450,0.08928599725096042,0.007542201439657856,6.272417849469266e-05,0.061754114270633514,-0.08928599725096042,1.19976;0.25;0.000325093,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,1,0.10189032149791481,7.084444376428936,0.008954943721638698,2.2788072753128854,-0.10189032149791481,1.19976;0.25;0,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,45,0.007247671268328375,0.031082039718721713,0.00044680541329053855,0.14582019185996606,-0.007247671268328375,1.19976;0.25;-1.72984e-05,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,90,0.034870552714821444,0.017596161120963,0.000294838603119008,0.10165541752366346,-0.034870552714821444,1.19976;0.25;0.000107326,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,135,0.06436175470039122,0.012766210026658188,0.00024469802565996564,0.07943447744445836,-0.06436175470039122,1.19976;0.25;0.000101073,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,180,0.0859327121654569,0.016544879347012254,0.00010763606190605461,0.09270024316521036,-0.0859327121654569,1.19976;0.25;0.000205137,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,225,0.06410626239886157,0.012431986486607205,0.00011285082068115917,0.08995521092016062,-0.06410626239886157,1.19976;0.25;9.73396e-05,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,270,0.08474067958155052,0.012347179161831109,0.00012756357566242203,0.08931709044402918,-0.08474067958155052,1.19976;0.25;0.000221887,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,315,0.07873324542612314,0.005723330318964624,0.00011437206504595908,0.05968568579645548,-0.07873324542612314,1.19976;0.25;0.000211135,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,360,0.0895392211237837,0.008691656553277234,4.445518736060687e-05,0.07750651016302643,-0.0895392211237837,1.19976;0.25;0.000443925,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,405,0.12028545636830158,0.030099889597689652,9.110271628391415e-05,0.151782492074689,-0.12028545636830158,1.19976;0.25;0.000959566,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
exp3_high_dimensional_allocation,nbo_oracle_factor,450,0.08928599725096042,0.007542201439657856,6.272417849469266e-05,0.061754114270633514,-0.08928599725096042,1.19976;0.25;0.000325093,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,1,336.53209488039766,206051.63291132904,3058.686422348816,337.828887431421,-336.53209488039766,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,45,319.1956936259646,228531.7175330453,2162.816584689308,332.0710684918757,-319.1956936259646,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,90,29.00927186374953,42717.04192537898,2098.0660980774396,175.07995142393406,-29.00927186374953,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,135,135.4839940551574,76114.27302970705,2608.091135497083,234.90646041794636,-135.4839940551574,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,180,97.6227467037703,99474.99370415234,2416.197527304903,241.01068933323484,-97.6227467037703,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,225,144.54451301694036,112701.04127541161,1739.3431029417654,257.70902395078537,-144.54451301694036,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,270,136.60413455467605,76036.0039902246,2291.1218269325436,213.17578622082405,-136.60413455467605,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,315,73.15544956263773,23589.804758059792,2498.857052074693,129.5174793410823,-73.15544956263773,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,360,112.06387447032078,57565.63702749943,2112.9651336062507,196.57299083741268,-112.06387447032078,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,405,-12.989636652071846,42089.2008498851,2265.1077977730824,169.94383661565632,12.989636652071846,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_full_ndu_inventory,450,134.69513755989863,62574.13431044171,2062.008626372904,201.51464532317019,-134.69513755989863,36.006;2.19984,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,1,353.75073774544506,208170.82128403618,3058.686422348816,355.04829575817433,-353.75073774544506,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,45,331.4729067184576,221647.38398889606,2163.6836531482872,340.77920367340465,-331.4729067184576,36.0048;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,90,43.002433976825905,41422.99803191033,2091.795230364024,173.9946667977697,-43.002433976825905,36.0171;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,135,141.9703658671751,75063.7529746767,2585.4786336332845,237.7967928639539,-141.9703658671751,36.0201;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,180,97.59304358520127,94954.9777756202,2383.5044009598223,240.54404351497632,-97.59304358520127,36.0091;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,225,143.03728115580097,108263.32631010433,1720.130185439053,256.9045625628243,-143.03728115580097,36.0185;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,270,133.33637774463597,72808.62086334167,2269.214263798372,213.07062310037182,-133.33637774463597,36.0076;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,315,79.82995202883181,25390.321134495185,2471.8429321583308,132.03682331164245,-79.82995202883181,35.983;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,360,115.39972613335824,54622.2343827176,2090.9563644830996,195.19345395338496,-115.39972613335824,35.9994;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,405,-12.310564692847208,41255.095434224386,2245.4907642320463,168.9663473813854,12.310564692847208,36.0314;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_action_only_inventory,450,132.68179267106484,59846.728652159705,2031.3214243291252,199.52333301747396,-132.68179267106484,36.0391;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,1,353.75073774544506,208170.82128403618,3058.686422348816,355.04829575817433,-353.75073774544506,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,45,332.59503346239,223541.16241719644,2163.6902135023824,341.90793142518584,-332.59503346239,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,90,44.90735891052759,41961.56343929463,2092.5002386876363,175.2040076462287,-44.90735891052759,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,135,143.50919698502824,76452.06615485126,2587.6722533863544,239.69674366000717,-143.50919698502824,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,180,99.08713396124763,97163.46253946505,2387.7568969243025,242.83908985944,-99.08713396124763,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,225,144.45679588455738,109354.41688087063,1722.1193203767596,258.6242102417272,-144.45679588455738,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,270,134.90357546980826,74063.3103871741,2268.8965162471186,214.66379164964624,-134.90357546980826,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,315,80.13107501785332,25647.890019218943,2473.367139011992,132.87014313523773,-80.13107501785332,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,360,117.32597736736966,56057.58315019106,2091.9710621897234,197.47139843301537,-117.32597736736966,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,405,-11.035490218193912,41897.06138091249,2245.2241286381795,170.4569973365189,11.035490218193912,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
inventory_service_level,nbo_fixed_service_inventory,450,136.0344862673328,61983.07121369399,2035.0467606433242,203.13775462224737,-136.0344862673328,36;1,1.0,hbo_full_actor_critic_pytorch_ad,torch-2.11.0+cpu,safe_constant_bias_random_mlp_no_bellman_pretraining,V_t_gradV_exact_state_Hessian_and_actor_Hamiltonian_gradients
