audit,epsilon,method,seed,training_samples,noise_std,beta_p,beta_z,train_p_rmse_direct,train_p_rmse_z_inverted,mean_welfare,avg_cost,fill_rate,ending_backlog,avg_inventory,avg_order,service_breach_count,theta_rmse,p_rmse
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,17441,640,0.035,"[-0.05010965  0.85948168  0.42478935  0.22303125 -0.18083292  0.10767493
  0.41175467 -0.01359741]","[-0.02428976  0.27486695  0.13827157  0.09782179 -0.10700661  0.04530339
  0.24315141  0.05005916]",0.003345479537003789,0.011522629438483261,-6.291604696797713,6.928993540138162,0.9999592499488061,0.03383758287518723,19.966010071057905,23.297680737656897,0.076171875,0.012051697199975578,0.014797215962328216
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,18441,640,0.035,"[-0.05127637  0.89268282  0.43900458  0.22308444 -0.17059486  0.09215711
  0.48051368 -0.0053982 ]","[-0.02654539  0.57629374  0.18798786  0.0998842  -0.09260401  0.04105613
 -0.3063883  -0.00529706]",0.0051704844152952265,0.008091539548989182,-6.304198025257794,6.9404572517765795,0.9999718564398483,0.021541794776890215,19.977975182315937,23.219258126678262,0.1171875,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,18441,640,0.035,"[-0.05127637  0.89268282  0.43900458  0.22308444 -0.17059486  0.09215711
  0.48051368 -0.0053982 ]","[-0.02654539  0.57629374  0.18798786  0.0998842  -0.09260401  0.04105613
 -0.3063883  -0.00529706]",0.0051704844152952265,0.008091539548989182,-6.308552059883834,6.944806826152731,0.9999712989086121,0.021985221990947518,19.99138002293517,23.218231268853533,0.1171875,0.003417861879936175,0.00437690102023598
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,18441,640,0.035,"[-0.05127637  0.89268282  0.43900458  0.22308444 -0.17059486  0.09215711
  0.48051368 -0.0053982 ]","[-0.02654539  0.57629374  0.18798786  0.0998842  -0.09260401  0.04105613
 -0.3063883  -0.00529706]",0.0051704844152952265,0.008091539548989182,-6.280030237638568,6.916284894688248,0.9999712852562099,0.02198932449673928,19.890033872249987,23.21592012502115,0.1171875,0.007707008407075862,0.009140582304495989
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,19441,640,0.035,"[-0.04505729  0.8504882   0.44629235  0.21237299 -0.15663721  0.09784505
  0.51705826 -0.0109527 ]","[-0.02250984  0.55637246  0.16444938  0.10428686 -0.08192434  0.04173793
 -0.39710624  0.01721249]",0.003923840877298377,0.006640235239454265,-6.271912940680929,6.908220402891407,0.9999705616825597,0.024509665672298127,19.870933354203434,23.146995523243437,0.115234375,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,19441,640,0.035,"[-0.04505729  0.8504882   0.44629235  0.21237299 -0.15663721  0.09784505
  0.51705826 -0.0109527 ]","[-0.02250984  0.55637246  0.16444938  0.10428686 -0.08192434  0.04173793
 -0.39710624  0.01721249]",0.003923840877298377,0.006640235239454265,-6.288867596769698,6.925236914390257,0.9999709693900698,0.024172259584073492,19.933300315393605,23.14823040582141,0.11328125,0.005036241459533449,0.006076723301375449
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,19441,640,0.035,"[-0.04505729  0.8504882   0.44629235  0.21237299 -0.15663721  0.09784505
  0.51705826 -0.0109527 ]","[-0.02250984  0.55637246  0.16444938  0.10428686 -0.08192434  0.04173793
 -0.39710624  0.01721249]",0.003923840877298377,0.006640235239454265,-6.260133041464698,6.896425523549814,0.9999686891668895,0.02604859985628747,19.826830295580095,23.144715485355093,0.115234375,0.00592770270892534,0.007293601372932798
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,oracle_p_inventory,20441,640,0.035,"[-4.94449177e-02  9.58254444e-01  4.18471579e-01  2.16696117e-01
 -1.79370081e-01  9.92446332e-02  1.10835984e-01  1.23946334e-04]","[-0.02020217  0.3949662   0.20988047  0.09847374 -0.06632381  0.04162127
  0.12155863 -0.02001459]",0.002166364676352562,0.006187725198854364,-6.303449986380501,6.940144032312864,0.9999602908977953,0.03527522046282748,19.990196790867117,23.252333965391376,0.099609375,0.0,0.0
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_direct_p_inventory,20441,640,0.035,"[-4.94449177e-02  9.58254444e-01  4.18471579e-01  2.16696117e-01
 -1.79370081e-01  9.92446332e-02  1.10835984e-01  1.23946334e-04]","[-0.02020217  0.3949662   0.20988047  0.09847374 -0.06632381  0.04162127
  0.12155863 -0.02001459]",0.002166364676352562,0.006187725198854364,-6.302196739093034,6.938891698969137,0.9999604051407629,0.03517335262880223,19.98666887559566,23.252177509315644,0.099609375,0.0009309564214795643,0.0011739557737809876
isomorphic_inventory_direct_p_vs_learned_z_solver_ablation,0.1,learned_z_inventory,20441,640,0.035,"[-4.94449177e-02  9.58254444e-01  4.18471579e-01  2.16696117e-01
 -1.79370081e-01  9.92446332e-02  1.10835984e-01  1.23946334e-04]","[-0.02020217  0.3949662   0.20988047  0.09847374 -0.06632381  0.04162127
  0.12155863 -0.02001459]",0.002166364676352562,0.006187725198854364,-6.325009512193281,6.9616405594175195,0.9999597402780298,0.035763718626083844,20.066563984269003,23.25296430919503,0.1015625,0.007228927617855815,0.008708799797425412
