audit,epsilon,method,seed,mean_welfare,avg_cost,fill_rate,ending_backlog,avg_inventory,avg_order,service_breach_count,theta_rmse,p_rmse
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,21061,-6.225413580439476,6.86230021035059,0.9999404185826393,0.04861556090883308,19.78543832779271,22.981482432988187,0.087890625,0.033926779478441034,0.04020492256633329
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,22061,-6.292540469159828,6.928995718818722,0.9999817108948618,0.016640567688110904,19.93724821275631,23.197110949759224,0.11328125,0.03414979493644275,0.04051871839292134
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,23061,-6.331077685212226,6.968266137374364,0.9999561737077673,0.037019098423771775,20.098937471368743,23.262897213117455,0.08203125,0.0341488066351355,0.04052438170345953
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,24061,-6.30677343352847,6.9437197942594935,0.999969857591378,0.026149966270867818,20.015822334162436,23.197508713566723,0.09375,0.03397682433680586,0.04031732691650227
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,25061,-6.318291618388503,6.955184293300416,0.9999851195202392,0.013943009535898485,20.046096356362483,23.293045527404118,0.099609375,0.033832398746713545,0.04011444201163309
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,26061,-6.3353507013103245,6.972106768040453,0.9999607192787661,0.03461477017122257,20.078065489900027,23.371010575282174,0.09765625,0.033955648134982606,0.04031488833543744
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,27061,-6.2495950658837165,6.886067583877642,0.9999838694367408,0.014622391063794447,19.81929791154226,23.061247962615383,0.11328125,0.033694703384030245,0.039936848954812885
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,28061,-6.279381559622411,6.917302002336507,0.9999817545580119,0.015454134997437495,19.970698803296514,23.197115370359427,0.064453125,0.03410467475163164,0.04044572121777384
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,29061,-6.306728260987659,6.944009112943894,0.9999970205570294,0.002789784694186552,20.014261360105323,23.317554909617535,0.08984375,0.03383623497934718,0.04016512935939351
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,30061,-6.247608141020144,6.884990319069121,0.9999657410061222,0.02898772781711865,19.870014758583665,23.07805640174944,0.078125,0.03397005999072517,0.04023099116637144
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,31061,-6.281553001579095,6.919114200099457,0.9999881185650454,0.00961403521646452,19.942979369286533,23.25017705107824,0.078125,0.033804216657796704,0.04009670526419432
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,32061,-6.252423564769632,6.889362410525678,0.9999762424382557,0.020237647405825593,19.84191664291243,23.109526901183607,0.095703125,0.033684624457462606,0.03996875236057458
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,33061,-6.316207013997932,6.952875546767505,0.9999937228461965,0.004908734274347536,20.031387661127013,23.270525804871582,0.109375,0.0340999912257764,0.040464124709150465
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,34061,-6.252941954130685,6.890627763306583,0.9999743980219873,0.02115320641682325,19.86987629192523,23.133565417071402,0.0703125,0.03402906888516818,0.0403662640251372
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,35061,-6.358002423551309,6.994807432706448,0.9999814855193925,0.01559195155807376,20.153297777943713,23.35216270385449,0.1015625,0.03418620213069513,0.040554558542159086
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,36061,-6.292837185392215,6.929739143128102,0.9999569829982359,0.03226639463788642,19.97462102658531,23.221041478466432,0.091796875,0.0338702080148745,0.04019129240486273
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,37061,-6.265590251220292,6.902765729729544,0.9999618762199065,0.033066326929462715,19.89177523522828,23.11326021908799,0.083984375,0.033816166034603384,0.040136748371838775
same_benchmark_inventory_direct_p_vs_z,0.1,z_inversion_inventory,38061,-6.267592373293411,6.904539599590594,0.9999846142246478,0.01281797364821824,19.883094124683808,23.11873802908097,0.09765625,0.03361896251153734,0.039875966843833946
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,9061,-6.362369227401103,6.999734574990092,0.9999489887611237,0.04446838689068497,20.196465767698015,23.387517883246776,0.07421875,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,10061,-6.327948917655667,6.965060520396624,0.9999758644051195,0.02029059811848484,20.074356186478646,23.32453459353848,0.08984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,11061,-6.248737709808916,6.885148516630752,0.9999688313214794,0.025073013983965706,19.82312268232593,22.991998760622906,0.111328125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,12061,-6.291465538615068,6.928206041506229,0.9999660980176451,0.027988565478679485,19.96043276619747,23.19253163488429,0.099609375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,13061,-6.326708482846046,6.963597589330071,0.9999627008105032,0.031790452261025164,20.056457251487736,23.291180385065815,0.09375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,14061,-6.2826184311611195,6.920113245100292,0.9999431993986465,0.04906547808323023,19.950858519103956,23.20813112667879,0.068359375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,15061,-6.290582618446464,6.927938195298132,0.9999843885127085,0.014417194170079792,19.958308540504742,23.2865916364526,0.083984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,16061,-6.2974533627165545,6.934378687816377,0.9999892007937279,0.008568926886030816,19.973749513274434,23.22081542010447,0.099609375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,17061,-6.324823856143138,6.962029301687858,0.9999582978805901,0.03603745500223924,20.06610275291875,23.336696583614852,0.08203125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,18061,-6.328185598887005,6.9656347062680055,0.9999960798288752,0.0036065574348988563,20.088905498077157,23.315137767139788,0.083984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,19061,-6.297751445792238,6.934511641150072,0.9999392627009793,0.048741973003113635,19.972242721390856,23.22911471744909,0.091796875,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,20061,-6.293265277162391,6.930369279700612,0.9999529417235276,0.03961359284467564,19.98197012285138,23.264381287196525,0.083984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,21061,-6.2237900576793095,6.860593151534119,0.9999373007943513,0.05116527164890142,19.777650644975466,22.980935201459815,0.08984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,22061,-6.2918118781517105,6.928378699383291,0.9999810089039476,0.01724561418192288,19.94172071363979,23.197428581794348,0.109375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,23061,-6.329177780165697,6.966252732324021,0.9999566346447906,0.03681471731821333,20.093672311335013,23.263963554761236,0.0859375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,24061,-6.306516662844704,6.943155239429398,0.9999680056668367,0.027757779106294123,20.016811115423785,23.197506794507476,0.103515625,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,25061,-6.316421645599578,6.953301736034433,0.9999835464606068,0.01531540725770933,20.042962836767984,23.2925186869223,0.099609375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,26061,-6.334609171694274,6.9714797574027685,0.9999677099323119,0.028242132331150555,20.077255971466784,23.371029575352345,0.095703125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,27061,-6.24860534349618,6.884936884297443,0.9999808957251579,0.01727657166102859,19.81631144290179,23.0610973804364,0.1171875,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,28061,-6.280211050953071,6.917970980749857,0.9999836630995983,0.01384510709049068,19.969874915596748,23.196184613932406,0.0703125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,29061,-6.303944064394929,6.941324452815976,0.9999948141776309,0.004912203547402953,20.009107000886612,23.317139552430216,0.0859375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,30061,-6.249970367905808,6.8874646509260335,0.9999651056900282,0.02953511579134563,19.87871345215992,23.078667200328695,0.07421875,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,31061,-6.281739053030858,6.9190698833117,0.9999886194101051,0.009206314930103744,19.94126730673736,23.24998838968021,0.0859375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,32061,-6.2503865062732,6.887219744161575,0.9999776898922967,0.018621861258015418,19.837511135445265,23.110369078626732,0.099609375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,33061,-6.3124812981900265,6.949320887162829,0.9999931322153504,0.00542793514298074,20.02441256987045,23.270105549312404,0.103515625,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,34061,-6.249058197506519,6.886938197661077,0.9999766992380696,0.01923758589407442,19.864043769175083,23.13361854769562,0.064453125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,35061,-6.358336015764872,6.995082461884039,0.999981489358646,0.01563521763586824,20.152937152638355,23.352362744991623,0.103515625,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,36061,-6.29113905182831,6.9281229120458345,0.9999598965896905,0.030187927894321877,19.97232548269497,23.220601705008743,0.08984375,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,37061,-6.264469002775803,6.901834615378426,0.9999636703253281,0.03140136868552618,19.89202603439687,23.11398130798441,0.078125,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,oracle_p_inventory,38061,-6.266462890524978,6.90339750281152,0.9999830374733178,0.014055847420788144,19.884245186039664,23.11956056305894,0.09765625,0.0,0.0
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,9061,-6.362553179276485,6.999842959859782,0.9999468671041623,0.0462725444085154,20.195315479968087,23.38753876558971,0.076171875,0.015162180385922527,0.017979337813309543
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,10061,-6.32861946147889,6.965685824318263,0.9999775336361716,0.018824238100851334,20.076150171445633,23.32475868674925,0.091796875,0.01506368339364077,0.017846675362535848
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,11061,-6.24844271792252,6.884796164961236,0.9999689855673396,0.024814932263767603,19.821404758636504,22.992150059879766,0.11328125,0.015154885490813319,0.01795000850808441
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,12061,-6.292512412786774,6.92925501681551,0.999966360659842,0.02775174972426804,19.963701981564938,23.193033214514184,0.099609375,0.015081093353882627,0.017873355809053065
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,13061,-6.326537565719843,6.963367684354162,0.9999626515480398,0.03182490349630509,20.05620205389446,23.29178711819583,0.095703125,0.015055846551118817,0.017837563740336904
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,14061,-6.284476250332314,6.921740976009657,0.9999437352409178,0.048584509757582245,19.955775683926305,23.208222772170952,0.076171875,0.015158816862184479,0.017961004480345506
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,15061,-6.290681979715709,6.928208515859275,0.9999837857679459,0.014958456053233121,19.95863180346924,23.285945531855038,0.078125,0.015029748031266301,0.017805895161814845
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,16061,-6.298079572197848,6.93500770204142,0.9999895513866965,0.008287978162675028,19.975236015731078,23.221201226246123,0.099609375,0.015120406330728935,0.017898638655968052
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,17061,-6.325418625884538,6.962684295397341,0.9999585016578505,0.03587365288935952,20.066007776455145,23.33638291289374,0.080078125,0.015253626423100809,0.018067766573517375
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,18061,-6.327710582640884,6.965044065955262,0.9999962752580474,0.0034267625964309253,20.087368489281978,23.31496843437263,0.087890625,0.01526842335158103,0.01809221062685756
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,19061,-6.298082027600788,6.934918797813189,0.9999415103390503,0.04684936761767939,19.973199985997788,23.22939303919494,0.08984375,0.01515888922668127,0.01795613021879921
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,20061,-6.292975306635864,6.930187273600554,0.9999517888393362,0.040577583831911034,19.981773546570807,23.26413472207353,0.080078125,0.01515053365998761,0.01796206530719589
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,21061,-6.224431105298647,6.861186719571201,0.9999386900653191,0.05002913657914716,19.78075862158348,22.98117818486508,0.091796875,0.015193034326958442,0.017980187977687304
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,22061,-6.292005278424582,6.9283988144145905,0.999981320905001,0.016976833869985435,19.93931527040881,23.197287550280624,0.115234375,0.015294335594012476,0.01812052173754863
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,23061,-6.329871383245072,6.966944652936241,0.9999564243363961,0.03690976810407478,20.095706514756337,23.263482665250557,0.0859375,0.015292255894659204,0.018123054447016847
same_benchmark_inventory_direct_p_vs_z,0.01,direct_p_inventory,24061,-6.306343527838283,6.943223704388726,0.9999689087875554,0.026973471134718402,20.01598763405945,23.197508951251322,0.095703125,0.015212553960021358,0.018030456731276213
