batch,seed,method,net_reward,physical_cost,premium,liability,maintenance,adjustment,filled_demand,lost_demand,demand,undiscounted_filled,undiscounted_lost,undiscounted_demand
8,2026092308,expanded_action_mdp,-4.998817134736678,9.398862872663589,9.92417225947608,0.9930831460931568,4.325078156055821,0.20596521940027274,17.215594157256685,2.2596920550963486,19.4752862123531,19.079345703125,2.530029296875,21.609375
8,2026092308,frozen_contract,-5.922858125184971,9.596077375108674,7.233651582868111,0.8572243259156611,2.703208007028852,0.0,18.0465790024937,1.4287072098594185,19.4752862123531,20.024658203125,1.584716796875,21.609375
8,2026092308,capacity_matched_gate,-5.922858125184971,9.596077375108674,7.233651582868111,0.8572243259156611,2.703208007028852,0.0,18.0465790024937,1.4287072098594185,19.4752862123531,20.024658203125,1.584716796875,21.609375
8,2026092308,physical_oracle,-11.891035544827849,8.502602582922242,14.467303165736222,6.892904099526717,10.812832028115407,0.14999999999998842,13.731199462747592,5.744086749605598,19.4752862123531,15.23876953125,6.37060546875,21.609375
9,2026092309,joint_contract,-5.051422956131635,9.350197149595939,9.761079708796299,1.00248865378251,4.251674559608318,0.20814230194122987,17.0669973610617,2.3333234804007574,19.40032084146247,18.91552734375,2.6142578125,21.52978515625
9,2026092309,expanded_action_mdp,-5.051422956131635,9.350197149595939,9.761079708796299,1.00248865378251,4.251674559608318,0.20814230194122987,17.0669973610617,2.3333234804007574,19.40032084146247,18.91552734375,2.6142578125,21.52978515625
9,2026092309,frozen_contract,-5.974083082707034,9.55705827930958,7.152914593217175,0.8667313895858823,2.703208007028852,0.0,17.955768525486025,1.4445523159764573,19.40032084146247,19.926025390625,1.603759765625,21.52978515625
9,2026092309,capacity_matched_gate,-5.974083082707034,9.55705827930958,7.152914593217175,0.8667313895858823,2.703208007028852,0.0,17.955768525486025,1.4445523159764573,19.40032084146247,19.926025390625,1.603759765625,21.52978515625
9,2026092309,physical_oracle,-12.09013089235528,8.492984679308988,14.30582918643435,6.940143371365543,10.812832028115407,0.14999999999998842,13.616868031991201,5.783452809471287,19.40032084146247,15.110595703125,6.419189453125,21.52978515625
10,2026092310,joint_contract,-5.018026579968911,9.369035418887607,9.84492208863812,0.9965992870000685,4.28871617018509,0.2085977925343554,17.170298563017393,2.2609543057976436,19.431252868815097,19.031005859375,2.531494140625,21.5625
10,2026092310,expanded_action_mdp,-5.018026579968911,9.369035418887607,9.84492208863812,0.9965992870000685,4.28871617018509,0.2085977925343554,17.170298563017393,2.2609543057976436,19.431252868815097,19.031005859375,2.531494140625,21.5625
10,2026092310,frozen_contract,-5.940570424106337,9.581790553365186,7.201781548744041,0.8573534124564177,2.703208007028852,0.0,18.002330514721038,1.4289223540940124,19.431252868815097,19.976806640625,1.585693359375,21.5625
10,2026092310,capacity_matched_gate,-5.940570424106337,9.581790553365186,7.201781548744041,0.8573534124564177,2.703208007028852,0.0,18.002330514721038,1.4289223540940124,19.431252868815097,19.976806640625,1.585693359375,21.5625
10,2026092310,physical_oracle,-11.967112887428737,8.501767762716891,14.403563097488082,6.906076194084828,10.812832028115407,0.14999999999998842,13.676189373744462,5.7550634950706785,19.431252868815097,15.176513671875,6.385986328125,21.5625
11,2026092311,joint_contract,-5.022821885340011,9.376923360815796,9.886123591596412,1.0169477769859476,4.307406701256947,0.20766763787782974,17.16942262914586,2.3227575576546164,19.49218018680046,19.03271484375,2.600341796875,21.633056640625
11,2026092311,expanded_action_mdp,-5.022821885340011,9.376923360815796,9.886123591596412,1.0169477769859476,4.307406701256947,0.20766763787782974,17.16942262914586,2.3227575576546164,19.49218018680046,19.03271484375,2.600341796875,21.633056640625
11,2026092311,frozen_contract,-5.962421556070608,9.586496830479375,7.203427183038343,0.8761439016008272,2.703208007028852,0.0,18.031940350799115,1.4602398360013582,19.49218018680046,20.01318359375,1.619873046875,21.633056640625
11,2026092311,capacity_matched_gate,-5.962421556070608,9.586496830479375,7.203427183038343,0.8761439016008272,2.703208007028852,0.0,18.031940350799115,1.4602398360013582,19.49218018680046,20.01318359375,1.619873046875,21.633056640625
11,2026092311,physical_oracle,-12.074849299781741,8.541545685514057,14.406854366076686,6.977325952229301,10.812832028115407,0.14999999999998842,13.677741893276226,5.814438293524399,19.49218018680046,15.1787109375,6.454345703125,21.633056640625
12,2026092312,joint_contract,-5.028658221256957,9.387351557384125,9.919174521652602,1.0302555587575488,4.321888496101735,0.2083371306661716,17.191973744079007,2.3019199291443297,19.493893673223404,19.0556640625,2.576904296875,21.632568359375
12,2026092312,expanded_action_mdp,-5.028658221256957,9.387351557384125,9.919174521652602,1.0302555587575488,4.321888496101735,0.2083371306661716,17.191973744079007,2.3019199291443297,19.493893673223404,19.0556640625,2.576904296875,21.632568359375
12,2026092312,frozen_contract,-5.983065653063765,9.6189041948513,7.220625593336006,0.8815790445197121,2.703208007028852,0.0,18.024595265690564,1.4692984075328313,19.493893673223404,20.001953125,1.630615234375,21.632568359375
12,2026092312,capacity_matched_gate,-5.983065653063765,9.6189041948513,7.220625593336006,0.8815790445197121,2.703208007028852,0.0,18.024595265690564,1.4692984075328313,19.493893673223404,20.001953125,1.630615234375,21.632568359375
12,2026092312,physical_oracle,-11.98279939578564,8.522457777635728,14.441251186672012,6.938760776706835,10.812832028115407,0.14999999999998842,13.711593025967709,5.782300647255668,19.493893673223404,15.217529296875,6.4150390625,21.632568359375
13,2026092313,joint_contract,-5.049174237136859,9.34488761893415,9.780328731968735,1.0163946626176594,4.262699056733996,0.20552163081981564,17.088209150388522,2.325124880014922,19.413334030403508,18.940673828125,2.6064453125,21.547119140625
13,2026092313,expanded_action_mdp,-5.049174237136859,9.34488761893415,9.780328731968735,1.0163946626176594,4.262699056733996,0.20552163081981564,17.088209150388522,2.325124880014922,19.413334030403508,18.940673828125,2.6064453125,21.547119140625
13,2026092313,frozen_contract,-5.9829518691985095,9.569186835796117,7.160847890802454,0.871404917176094,2.703208007028852,0.0,17.960992501776694,1.4523415286268166,19.413334030403508,19.934326171875,1.61279296875,21.547119140625
13,2026092313,capacity_matched_gate,-5.9829518691985095,9.569186835796117,7.160847890802454,0.871404917176094,2.703208007028852,0.0,17.960992501776694,1.4523415286268166,19.413334030403508,19.934326171875,1.61279296875,21.547119140625
13,2026092313,physical_oracle,-12.09796201963519,8.506246965787117,14.321695781604909,6.95057880733789,10.812832028115407,0.14999999999998842,13.621185024288636,5.792149006114922,19.413334030403508,15.115966796875,6.43115234375,21.547119140625
14,2026092314,joint_contract,-4.97002645735261,9.399299363542916,10.019006108335896,1.0177192114662994,4.363977719034956,0.20803627164439664,17.2482019936141,2.25956454173171,19.50776653534583,19.1240234375,2.529541015625,21.653564453125
14,2026092314,expanded_action_mdp,-4.97002645735261,9.399299363542916,10.019006108335896,1.0177192114662994,4.363977719034956,0.20803627164439664,17.2482019936141,2.25956454173171,19.50776653534583,19.1240234375,2.529541015625,21.653564453125
14,2026092314,frozen_contract,-5.927538263177488,9.622219630564908,7.2604672305476345,0.8625778561314723,2.703208007028852,0.0,18.07013677512682,1.4376297602190997,19.50776653534583,20.0576171875,1.595947265625,21.653564453125
14,2026092314,capacity_matched_gate,-5.927538263177488,9.622219630564908,7.2604672305476345,0.8625778561314723,2.703208007028852,0.0,18.07013677512682,1.4376297602190997,19.50776653534583,20.0576171875,1.595947265625,21.653564453125
14,2026092314,physical_oracle,-11.840582224827918,8.511565583006682,14.520934461095269,6.8871190748013955,10.812832028115407,0.14999999999998842,13.768500639678074,5.73926589566785,19.50776653534583,15.28515625,6.368408203125,21.653564453125
15,2026092315,joint_contract,-5.058323149296322,9.378290847326001,9.823137224656085,1.0163946852451005,4.2764577539798525,0.21031708740153363,17.111314471039147,2.3335969968967314,19.44491146793595,18.966064453125,2.61474609375,21.580810546875
15,2026092315,expanded_action_mdp,-5.058323149296322,9.378290847326001,9.823137224656085,1.0163946852451005,4.2764577539798525,0.21031708740153363,17.111314471039147,2.3335969968967314,19.44491146793595,18.966064453125,2.61474609375,21.580810546875
15,2026092315,frozen_contract,-5.995592014169543,9.59445224240153,7.181777989009173,0.8797097537484486,2.703208007028852,0.0,17.97872854502187,1.466182922914064,19.44491146793595,19.952880859375,1.6279296875,21.580810546875
15,2026092315,capacity_matched_gate,-5.995592014169543,9.59445224240153,7.181777989009173,0.8797097537484486,2.703208007028852,0.0,17.97872854502187,1.466182922914064,19.44491146793595,19.952880859375,1.6279296875,21.580810546875
15,2026092315,physical_oracle,-12.091144152662133,8.528026275295687,14.363555978018345,6.963841827269683,10.812832028115407,0.14999999999998842,13.64170994521121,5.8032015227247244,19.44491146793595,15.1396484375,6.441162109375,21.580810546875
16,2026092316,joint_contract,-4.962219789637172,9.392963473429022,10.00691714941275,1.009210702275328,4.360996773192407,0.20596599015322575,17.25027774798153,2.2607183242566933,19.510996072238207,19.119140625,2.531005859375,21.650146484375
16,2026092316,expanded_action_mdp,-4.962219789637172,9.392963473429022,10.00691714941275,1.009210702275328,4.360996773192407,0.20596599015322575,17.25027774798153,2.2607183242566933,19.510996072238207,19.119140625,2.531005859375,21.650146484375
16,2026092316,frozen_contract,-5.912650436942717,9.606516492818887,7.255877214908938,0.8588031520040135,2.703208007028852,0.0,18.079657485564862,1.4313385866733457,19.510996072238207,20.06201171875,1.588134765625,21.650146484375
16,2026092316,capacity_matched_gate,-5.912650436942717,9.606516492818887,7.255877214908938,0.8588031520040135,2.703208007028852,0.0,18.079657485564862,1.4313385866733457,19.510996072238207,20.06201171875,1.588134765625,21.650146484375
16,2026092316,physical_oracle,-11.888532864066367,8.527506911567832,14.511754429817875,6.909948354201336,10.812832028115407,0.14999999999998842,13.75270577707052,5.758290295167787,19.510996072238207,15.2626953125,6.387451171875,21.650146484375
17,2026092317,joint_contract,-5.006624736154068,9.36778759362975,9.855241003235482,0.9934279098873336,4.293447938158347,0.20720229771420873,17.143482538955006,2.3099861026118895,19.45346864156693,18.999267578125,2.58935546875,21.588623046875
17,2026092317,expanded_action_mdp,-5.006624736154068,9.36778759362975,9.855241003235482,0.9934279098873336,4.293447938158347,0.20720229771420873,17.143482538955006,2.3099861026118895,19.45346864156693,18.999267578125,2.58935546875,21.588623046875
17,2026092317,frozen_contract,-5.953029081705506,9.576235026690004,7.192949493825188,0.8665355418119174,2.703208007028852,0.0,18.00924273854706,1.4442259030198465,19.45346864156693,19.984375,1.604248046875,21.588623046875
17,2026092317,capacity_matched_gate,-5.953029081705506,9.576235026690004,7.192949493825188,0.8665355418119174,2.703208007028852,0.0,18.00924273854706,1.4442259030198465,19.45346864156693,19.984375,1.604248046875,21.588623046875
17,2026092317,physical_oracle,-11.999693689783093,8.497287726082956,14.385898987650377,6.925472923235393,10.812832028115407,0.14999999999998842,13.682241205537453,5.771227436029513,19.45346864156693,15.181884765625,6.40673828125,21.588623046875
18,2026092318,joint_contract,-5.057199519367469,9.376944540861148,9.84611568765136,1.0288383721712,4.28753691082901,0.20999538315754251,17.19143966563829,2.3235006009668613,19.514940266605265,19.056396484375,2.59912109375,21.655517578125
18,2026092318,expanded_action_mdp,-5.057199519367469,9.376944540861148,9.84611568765136,1.0288383721712,4.28753691082901,0.20999538315754251,17.19143966563829,2.3235006009668613,19.514940266605265,19.056396484375,2.59912109375,21.655517578125
18,2026092318,frozen_contract,-5.956827134014066,9.572748334032084,7.198357470325276,0.879228263278519,2.703208007028852,0.0,18.049559827807748,1.4653804387975102,19.514940266605265,20.030517578125,1.625,21.655517578125
18,2026092318,capacity_matched_gate,-5.956827134014066,9.572748334032084,7.198357470325276,0.879228263278519,2.703208007028852,0.0,18.049559827807748,1.4653804387975102,19.514940266605265,20.030517578125,1.625,21.655517578125
18,2026092318,physical_oracle,-12.099172379229524,8.538900978410396,14.396714940650552,6.994154313354571,10.812832028115407,0.14999999999998842,13.686478338809867,5.828461927795476,19.514940266605265,15.189697265625,6.4658203125,21.655517578125
19,2026092319,joint_contract,-4.998252831628164,9.394227692387352,9.926531267644929,0.9992861367415434,4.3228912882006245,0.20837898194362356,17.150843203151684,2.325020211830479,19.475863414982257,19.010986328125,2.60400390625,21.614990234375
19,2026092319,expanded_action_mdp,-4.998252831628164,9.394227692387352,9.926531267644929,0.9992861367415434,4.3228912882006245,0.20837898194362356,17.150843203151684,2.325020211830479,19.475863414982257,19.010986328125,2.60400390625,21.614990234375
19,2026092319,frozen_contract,-5.948323558256191,9.592052844090766,7.214323974003802,0.8673866811405067,2.703208007028852,0.0,18.030218946414735,1.4456444685674938,19.475863414982257,20.010498046875,1.6044921875,21.614990234375
19,2026092319,capacity_matched_gate,-5.948323558256191,9.592052844090766,7.214323974003802,0.8673866811405067,2.703208007028852,0.0,18.030218946414735,1.4456444685674938,19.475863414982257,20.010498046875,1.6044921875,21.614990234375
19,2026092319,physical_oracle,-11.979499096176646,8.515674048939267,14.428647948007605,6.929640967129946,10.812832028115407,0.14999999999998842,13.701162609040718,5.774700805941613,19.475863414982257,15.206298828125,6.40869140625,21.614990234375
20,2026092320,joint_contract,-5.022270646334386,9.317590536207394,9.714658360974168,0.9765297609274922,4.231206695985917,0.21160201418781727,17.011405647492285,2.308709079352465,19.32011472684479,18.847412109375,2.587158203125,21.4345703125
20,2026092320,expanded_action_mdp,-5.022270646334386,9.317590536207394,9.714658360974168,0.9765297609274922,4.231206695985917,0.21160201418781727,17.011405647492285,2.308709079352465,19.32011472684479,18.847412109375,2.587158203125,21.4345703125
20,2026092320,frozen_contract,-5.97918965690677,9.551920332218089,7.1307705403607295,0.8548318580206412,2.703208007028852,0.0,17.89539496347708,1.4247197633677207,19.32011472684479,19.853759765625,1.580810546875,21.4345703125
20,2026092320,capacity_matched_gate,-5.97918965690677,9.551920332218089,7.1307705403607295,0.8548318580206412,2.703208007028852,0.0,17.89539496347708,1.4247197633677207,19.32011472684479,19.853759765625,1.580810546875,21.4345703125
20,2026092320,physical_oracle,-12.03513542251986,8.451955627459164,14.261541080721459,6.881888847667059,10.812832028115407,0.14999999999998842,13.585207353788974,5.734907373055904,19.32011472684479,15.071044921875,6.363525390625,21.4345703125
21,2026092321,joint_contract,-5.031076109819552,9.377401417810805,9.899577726632673,1.033942282934525,4.313269273393438,0.20604086231352942,17.215329615738277,2.3370229951461545,19.552352610884537,19.082763671875,2.615966796875,21.69873046875
21,2026092321,expanded_action_mdp,-5.031076109819552,9.377401417810805,9.899577726632673,1.033942282934525,4.313269273393438,0.20604086231352942,17.215329615738277,2.3370229951461545,19.552352610884537,19.082763671875,2.615966796875,21.69873046875
21,2026092321,frozen_contract,-5.965721615768639,9.586228237652739,7.2118569151393315,0.8881422862264824,2.703208007028852,0.0,18.072115467173745,1.4802371437107873,19.552352610884537,20.05615234375,1.642578125,21.69873046875
