policy,reward,physical,premium,liability,maintenance,adjustment,filled,lost,demand,customer,movement,tier2,exposure,tier,fill_rate,gain_over_best_continuous_static
unconstrained,-5.002310554584508,9.37417378042184,9.889657994650358,1.0018591595329633,4.3081493394225445,0.20778626985751636,17.168570908830798,2.294526741776549,19.463097650607345,25.4493429825442,0.3463104497625273,2.8720995596150303,0.8348826329441362,4.006959577552462,0.8821088614481186,0.8678004184622514
service_90,-5.021189685102921,9.461228024600794,9.967116791785006,0.9826522631349064,4.3682870001763225,0.17613918897590278,17.516787885546616,1.9463097650607304,19.463097650607345,26.049111242443132,0.29356531495983795,2.9121913334508815,0.8188768859457553,4.094384429728776,0.9000000000000002,0.8489212879438384
service_92,-5.08092144774933,9.558543512853833,10.078549432454114,1.0231758511415563,4.4460978866114464,0.13165362959660798,17.90604983855877,1.5570478120485762,19.46309765060735,26.756726095804982,0.21942271599434665,2.9640652577409643,0.8526465426179637,4.263232713089818,0.9200000000000004,0.789189525297429
same_service,-5.101718187599965,9.587377731595469,10.108805850064888,1.0337551409048291,4.462615335370922,0.12677582979363353,18.021386713525317,1.4417109370820251,19.46309765060734,26.96772271789057,0.21129304965605591,2.975076890247281,0.861462617420691,4.307313087103455,0.9259259259259259,0.7683927854467942
same_service_customer,-5.2449706610746025,9.587377731595465,8.21740992965481,0.8321426476230436,2.9504790673929766,0.09238114411792572,18.02138671352531,1.441710937082025,19.463097650607338,28.657506145018857,0.1539685735298762,1.966986044928651,0.6934522063525363,3.4672610317626815,0.9259259259259257,0.6251403119721566
same_service_customer_cost,-5.244970661074603,9.587377731595467,8.217409929654803,0.8321426476230432,2.950479067392971,0.092381144117925,18.021386713525317,1.441710937082025,19.463097650607338,28.65750614501887,0.153968573529875,1.9669860449286474,0.6934522063525359,3.46726103176268,0.9259259259259262,0.6251403119721557
service_95_customer,-6.266872787931581,11.110184908888353,8.77410788543314,0.4517284942980515,3.3625505508470703,0.11651671933124483,18.48994276807698,0.9731548825303696,19.46309765060735,28.657506145018868,0.1941945322187414,2.24170036723138,0.3764404119150429,3.6520349405323373,0.9499999999999998,-0.39676181488482154
service_98_customer,-7.688162774654119,13.007836929822556,9.611402264454984,0.12123701428346591,4.058658183371564,0.11183291163151715,19.073835697595193,0.38926195301215355,19.46309765060735,28.65750614501887,0.18638818605252855,2.7057721222477094,0.1010308452362216,4.096441666405869,0.9799999999999995,-1.8180518016073597
