benchmark,epsilon,method,n,training_samples,network,train_steps,batch,learning_rate,noise_model,noise_std,mean_welfare,mean_welfare_ci95,avg_cost,avg_cost_ci95,fill_rate,fill_rate_ci95,ending_backlog,ending_backlog_ci95,avg_inventory,avg_inventory_ci95,avg_order,avg_order_ci95,service_breach_count,service_breach_count_ci95,theta_rmse,theta_rmse_ci95,p_rmse,p_rmse_ci95,train_p_rmse_direct,train_p_rmse_direct_ci95,train_p_rmse_z_inverted,train_p_rmse_z_inverted_ci95,welfare_gap_vs_neural_direct_p,theta_rmse_ratio_vs_neural_direct_p,p_rmse_ratio_vs_neural_direct_p,claim_status,interpretation
inventory_service_level,0.1,oracle_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29873791038,0.0141696988274,6.9358601155,0.0142036312558,0.999970679286,8.87343066353e-06,0.0251197348888,0.00736280780336,19.9918775434,0.0436291873741,23.2431612437,0.0424207172485,0.0881076388889,0.00579729236673,0,0,0,0,0.0120351375158,0.00116354591824,0.0265910868574,0.00308255231015,-0.00087095865,0,0,oracle_p_reference,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.1,neural_direct_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29786695173,0.0147914916757,6.93496799671,0.0148182079706,0.999970882575,8.77444484193e-06,0.0249383964237,0.00728746382658,19.9893316003,0.0466333135108,23.2418175973,0.0422994646115,0.0888671875,0.0061294551429,0.0115376843193,0.00103707960492,0.0149137618426,0.00125766365284,0.0120351375158,0.00116354591824,0.0265910868574,0.00308255231015,0,1,1,same_architecture_neural_direct_p,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.1,neural_learned_z_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.28770406972,0.0206533715665,6.92479356303,0.0206517431289,0.999971066221,8.63986423564e-06,0.0248499220788,0.00730471290067,19.9482240578,0.068462676227,23.2434269937,0.0414830708485,0.0893012152778,0.00585415119432,0.025030020375,0.00334540456275,0.0312225470645,0.00388205928704,0.0120351375158,0.00116354591824,0.0265910868574,0.00308255231015,0.01016288201,2.16941456208,2.09353933595,same_architecture_neural_z_inversion_ill_conditioned,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.01,oracle_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29873791038,0.0141696988274,6.9358601155,0.0142036312558,0.999970679286,8.87343066353e-06,0.0251197348888,0.00736280780336,19.9918775434,0.0436291873741,23.2431612437,0.0424207172485,0.0881076388889,0.00579729236673,0,0,0,0,0.0120351375158,0.00116354591824,0.0887656732757,0.0111872978176,-0.00087095865,0,0,oracle_p_reference,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.01,neural_direct_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29786695173,0.0147914916757,6.93496799671,0.0148182079706,0.999970882575,8.77444484193e-06,0.0249383964237,0.00728746382658,19.9893316003,0.0466333135108,23.2418175973,0.0422994646115,0.0888671875,0.0061294551429,0.0115376843193,0.00103707960492,0.0149137618426,0.00125766365284,0.0120351375158,0.00116354591824,0.0887656732757,0.0111872978176,0,1,1,same_architecture_neural_direct_p,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.01,neural_learned_z_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.28214902548,0.0721430400977,6.91894028195,0.0722880867689,0.999970814612,1.00639767341e-05,0.0251567164593,0.00871339020759,19.9093594958,0.261576504436,23.2462929646,0.0408737305917,0.0991753472222,0.0123583423679,0.0826801665165,0.0133700549043,0.103317058547,0.0157289451459,0.0120351375158,0.00116354591824,0.0887656732757,0.0111872978176,0.01571792625,7.16609713252,6.92763231956,same_architecture_neural_z_inversion_ill_conditioned,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.001,oracle_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29873791038,0.0141696988274,6.9358601155,0.0142036312558,0.999970679286,8.87343066353e-06,0.0251197348888,0.00736280780336,19.9918775434,0.0436291873741,23.2431612437,0.0424207172485,0.0881076388889,0.00579729236673,0,0,0,0,0.0120351375158,0.00116354591824,0.280939839567,0.033625864768,-0.00087095865,0,0,oracle_p_reference,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.001,neural_direct_p_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.29786695173,0.0147914916757,6.93496799671,0.0148182079706,0.999970882575,8.77444484193e-06,0.0249383964237,0.00728746382658,19.9893316003,0.0466333135108,23.2418175973,0.0422994646115,0.0888671875,0.0061294551429,0.0115376843193,0.00103707960492,0.0149137618426,0.00125766365284,0.0120351375158,0.00116354591824,0.280939839567,0.033625864768,0,1,1,same_architecture_neural_direct_p,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
inventory_service_level,0.001,neural_learned_z_inventory,18,720,numpy_tanh_mlp_width_32,850,160,0.012,equal_scale_noise_on_neural_P_or_Z_targets,0.03,-6.3674702616,0.244783894374,7.00234114261,0.245174642238,0.999959039162,2.01709257401e-05,0.0354311989588,0.0176473993692,20.0979297425,0.888042426905,23.2590812827,0.0498858153684,0.160047743056,0.0541683486721,0.246187668628,0.0403569227091,0.352461393799,0.0643261981416,0.0120351375158,0.00116354591824,0.280939839567,0.033625864768,-0.06960330987,21.3377019006,23.6332990642,same_architecture_neural_z_inversion_ill_conditioned,same-architecture trainable neural inventory representation ablation: direct P versus learned Z target with identical MLP/optimizer/evaluation
