experiment,method,audit_config,claim_status,train_steps,width,batch,omega,terminal_weight,actor_hjb_weight,actor_lr,critic_lr,final_train_hjb_loss,final_train_residual_rmse,final_train_terminal_loss,final_train_mean_action,primary_metric,heldout_eval_seed_count,heldout_value,heldout_ci95,validation_pairs,terminal_grid_points,action_grid_size,actor_residual_l2,actor_residual_sup_abs,grid_opt_residual_l2,grid_opt_residual_sup_abs,greedy_gap_mean,greedy_gap_p95,greedy_gap_sup,greedy_gap_frac_positive,actor_hamiltonian_mean,grid_hamiltonian_mean,terminal_error_l2,terminal_error_sup_abs
exp1_habit_portfolio,nbo_full_ndu,headline_like_exp1_full_ndu_450,headline_sampled_gap_visible,450,56,96,1.0,2.0,0.05,5e-06,0.0012,2125.082527716191,46.09861741653638,85.17061204423864,0.346849;0.169986;0.0800918,mean_utility,0,nan,nan,720,143,125,50.604628833118355,105.12571397930562,51.25368955764679,104.9624986754299,1.8226798048591841,7.608898156728079,11.972385146928296,1.0,-38.490877656080514,-36.66819785122133,8.988974028674056,16.632934748606406
inventory_service_level,nbo_full_ndu_inventory,headline_like_inventory_full_ndu_450,headline_sampled_gap_visible,450,56,96,1.0,2.0,0.05,5e-06,0.0012,62574.13431044171,250.14822467977203,2062.008626372904,36.006;2.19984,mean_welfare,0,nan,nan,720,180,24,204.63431043336323,805.6222849647322,416.9963063589668,1315.919365680181,201.65158768462288,1257.673488934215,1556.628995601493,0.8125,-68.60426694714303,133.04732073747985,45.597534609208694,75.13641421319521
exp1_habit_portfolio,nbo_full_ndu,exp1_actor_lr_gap_reduced_900,greedy_gap_reduced_but_terminal_gap_visible,900,56,96,1.0,2.0,0.0,0.0001,0.0012,1124.7748616140072,33.537663329665754,168.38469151024708,0.383679;0.169987;0.0810484,mean_utility,10,-3.276931088262189,0.06411761879012173,360,143,125,41.514570715587446,98.63885984764242,41.44291532575201,98.15040912252029,0.7953477090657189,2.7768137772292065,4.134567795771121,0.9944444444444445,-34.1758899041672,-33.38054219510147,11.419298874566651,26.001292538978
inventory_service_level,nbo_full_ndu_inventory,inventory_actor_lr_gap_reduced_900,greedy_gap_reduced_but_terminal_gap_visible,900,56,96,1.0,2.0,0.0,0.0003,0.0012,3040.1867761159815,55.13788875279848,1526.3958070122433,41.0301;2.19986,mean_welfare,10,-3.6420255622384574,0.01423790610542876,360,180,24,46.34878811248784,167.63802974059877,53.163970629057175,167.6128130677896,-11.230620062886109,29.326960415048728,120.0404907198687,0.5138888888888888,-8.452989372279257,-19.683609435165366,40.233440312339454,75.04813946050278
exp1_habit_portfolio,nbo_full_ndu,strong_exp1_residual_terminal_critic_2400,residual_improved_greedy_gap_not_closed,2400,72,192,10.0,18.0,0.0,0.0,0.0009,295.3884434497098,17.18686834329366,42.54966870752022,0.35;0.169986;0.080092,mean_utility,0,nan,nan,720,143,125,31.980815102986977,103.28983968657198,29.54506519797043,102.55234981246616,6.793327765455621,47.26198160632497,110.70965470482147,0.9986111111111111,-35.384459724146936,-28.59113195869132,6.1446464646710455,11.742214799703824
inventory_service_level,nbo_full_ndu_inventory,strong_inventory_residual_balanced_2400,residual_improved_greedy_gap_not_closed,2400,80,192,16.0,32.0,0.1,1e-06,0.0008,12035.602048741044,109.70689152802136,1945.9502095974765,36.006;2.19984,mean_welfare,0,nan,nan,720,180,24,139.11077383346483,642.7464196049312,429.4853419381324,1336.4560399161596,225.6376181506986,1357.4971003933701,1652.0763999975022,0.8472222222222222,-44.99655915208381,180.64105899861474,42.14510231109712,72.35371583637853
