benchmark,epsilon,method,n,training_samples,feature_map,ridge,noise_model,noise_std,mean_welfare,mean_welfare_ci95,avg_cost,avg_cost_ci95,fill_rate,fill_rate_ci95,ending_backlog,ending_backlog_ci95,avg_inventory,avg_inventory_ci95,avg_order,avg_order_ci95,service_breach_count,service_breach_count_ci95,theta_rmse,theta_rmse_ci95,p_rmse,p_rmse_ci95,train_p_rmse_direct,train_p_rmse_direct_ci95,train_p_rmse_z_inverted,train_p_rmse_z_inverted_ci95,welfare_gap_vs_learned_direct_p,theta_rmse_ratio_vs_learned_direct_p,p_rmse_ratio_vs_learned_direct_p,claim_status,interpretation
inventory_service_level,0.1,oracle_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30169912142,0.0113333693295,6.9386799957,0.0112833429364,0.999968068269,6.22520995737e-06,0.0274874706622,0.00543971159669,19.9979094815,0.0330693058134,23.22966725,0.0399129909644,0.0921223958333,0.00563327673853,0,0,0,0,0.00317264070846,0.000332447160889,0.00833205347937,0.000828805719433,0.000805950259999,0,0,oracle_upper_reference,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.1,learned_direct_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30250507168,0.0117005692457,6.93946342224,0.0116446550352,0.999967999386,6.32263847577e-06,0.0275531232455,0.00552683314701,20.0002395042,0.0340199705673,23.2297404362,0.0398968029467,0.0928548177083,0.0057096355377,0.00260779698112,0.000361255915363,0.003248874855,0.000432175743246,0.00317264070846,0.000332447160889,0.00833205347937,0.000828805719433,0,1,1,same_features_direct_p_baseline,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.1,learned_z_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30545752837,0.0103697347381,6.94245952143,0.0103634941985,0.999968266711,6.41885084027e-06,0.0273288766063,0.00561924176312,20.0107267608,0.0344141447246,23.2309101737,0.0393865300549,0.0914713541667,0.00567553277505,0.00730199201037,0.00103231255739,0.00923615387796,0.00131330062753,0.00317264070846,0.000332447160889,0.00833205347937,0.000828805719433,-0.00295245669,2.8000615321,2.8428777008,learned_z_inversion_ill_conditioned,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.01,oracle_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30169912142,0.0113333693295,6.9386799957,0.0112833429364,0.999968068269,6.22520995737e-06,0.0274874706622,0.00543971159669,19.9979094815,0.0330693058134,23.22966725,0.0399129909644,0.0921223958333,0.00563327673853,0,0,0,0,0.00317264070846,0.000332447160889,0.0263038997488,0.00262304354378,0.000805950259999,0,0,oracle_upper_reference,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.01,learned_direct_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30250507168,0.0117005692457,6.93946342224,0.0116446550352,0.999967999386,6.32263847577e-06,0.0275531232455,0.00552683314701,20.0002395042,0.0340199705673,23.2297404362,0.0398968029467,0.0928548177083,0.0057096355377,0.00260779698112,0.000361255915363,0.003248874855,0.000432175743246,0.00317264070846,0.000332447160889,0.0263038997488,0.00262304354378,0,1,1,same_features_direct_p_baseline,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.01,learned_z_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.31461974681,0.0218726017262,6.95159989284,0.021962746834,0.99996858759,6.88206399673e-06,0.0270751287504,0.0060383082189,20.0415581943,0.0831357652939,23.2336871678,0.0383044625326,0.09228515625,0.0064033984691,0.0229745716148,0.00325284844405,0.0292501144196,0.00418467711548,0.00317264070846,0.000332447160889,0.0263038997488,0.00262304354378,-0.01211467513,8.80995406511,9.00315208343,learned_z_inversion_ill_conditioned,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.001,oracle_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30169912142,0.0113333693295,6.9386799957,0.0112833429364,0.999968068269,6.22520995737e-06,0.0274874706622,0.00543971159669,19.9979094815,0.0330693058134,23.22966725,0.0399129909644,0.0921223958333,0.00563327673853,0,0,0,0,0.00317264070846,0.000332447160889,0.083141678914,0.00829731960395,0.000805950259999,0,0,oracle_upper_reference,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.001,learned_direct_p_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.30250507168,0.0117005692457,6.93946342224,0.0116446550352,0.999967999386,6.32263847577e-06,0.0275531232455,0.00552683314701,20.0002395042,0.0340199705673,23.2297404362,0.0398968029467,0.0928548177083,0.0057096355377,0.00260779698112,0.000361255915363,0.003248874855,0.000432175743246,0.00317264070846,0.000332447160889,0.083141678914,0.00829731960395,0,1,1,same_features_direct_p_baseline,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
inventory_service_level,0.001,learned_z_inventory,24,640,common_linear_shadow_price_features_plus_two_quadratics,0.002,equal_scale_noise_on_learned_P_or_Z_targets,0.035,-6.35280904108,0.0743554294542,6.98966835471,0.0745670460168,0.999968742329,8.53966358397e-06,0.0269816166043,0.00748725868082,20.1680466329,0.276828269078,23.24324548,0.0355225971465,0.0963541666667,0.00963022835736,0.072115560634,0.0103578862812,0.0938647220113,0.0138162600957,0.00317264070846,0.000332447160889,0.083141678914,0.00829731960395,-0.0503039694,27.6538247249,28.8914551039,learned_z_inversion_ill_conditioned,isomorphic inventory NBO representation ablation: same states/features/ridge budget/evaluation; only direct P versus learned Z target changes
